id,short_name,name,country,max_distance_to_land,lat_min_box,lat_max_box,lon_min_box,lon_max_box,lat centre,lon centre,lwl_data,lwe_data,lswt_data,lic_data,lwlr_data
225,GLWD00000225,South Moose,Canada,7,53.5958,54.0958,-100.5208,-99.5625,53.7986,-100.2569,False,False,True,True,True
226,GLWD00000226,Aylmer,Canada,3.8,63.8625,64.4542,-109.2625,-107.9042,64.1097,-108.5181,True,False,True,True,True
227,GLWD00000227,Garry (Lower and Upper),Canada,5.4,65.5542,66.3375,-102.5958,-97.5542,65.8847,-99.8542,True,False,True,True,True
228,GLWD00000228,Segozerskoye,Russian Federation,9.6,63.1208,63.5292,33.2458,34.2375,63.2847,33.6403,True,False,True,True,True
229,GLWD00000229,Barun-Torey,Russian Federation;Mongolia,8.6,49.8625,50.2792,115.3292,116.0042,50.0764,115.8014,True,False,True,True,True
231,GLWD00000231,Mangueira,Brazil,5.3,-33.5625,-32.7292,-53.1792,-52.4958,-33.0792,-52.7347,False,False,True,True,True
232,GLWD00000232,None,Canada,2.6,64.9042,65.7125,-114.5375,-112.0542,65.1847,-112.3708,False,False,True,True,True
233,GLWD00000233,Chao,China,7.8,31.3875,31.7625,117.2458,117.8875,31.5097,117.5458,False,False,True,True,True
234,GLWD00000234,Angostura,Mexico,4.3,15.8875,16.3875,-93.0792,-92.1292,16.0431,-92.3986,True,False,True,True,True
235,GLWD00000235,Tamiauha,Mexico,7.3,21.2208,22.1208,-97.8125,-97.3375,21.6347,-97.5764,False,False,True,True,True
236,GLWD00000236,Simcoe,Canada,8.4,44.1542,44.7792,-79.7292,-79.1208,44.4625,-79.3569,False,False,True,True,True
237,GLWD00000237,Votkinskoye,Russian Federation,4.1,56.6958,57.8375,53.9792,55.6292,56.8542,54.1403,False,False,True,True,True
238,GLWD00000238,das Brisas,Brazil,3,-18.6292,-18.0125,-49.1542,-48.1708,-18.2986,-48.9097,False,False,True,True,True
239,GLWD00000239,Ulungar,China,11.6,46.9792,47.4625,86.9792,87.6125,47.2431,87.2097,True,True,True,True,True
240,GLWD00000240,Pyasino,Russian Federation,6.1,69.4125,70.1292,87.3625,88.2375,70.0153,87.7792,False,False,True,True,True
241,GLWD00000241,Sarykamyshskoye,Turkmenistan;Uzbekistan,23.7,41.5208,42.4042,56.9875,57.9042,41.9542,57.3514,True,True,True,True,True
242,GLWD00000242,Kovdozero,Russian Federation,3.2,66.3792,66.9792,31.4875,32.4958,66.6819,32.1708,False,False,True,True,True
243,GLWD00000243,Toledo Bend,United States,4.1,31.1042,31.9458,-93.9875,-93.5292,31.2958,-93.6542,False,False,True,True,True
244,GLWD00000244,Dead Sea,Jordan;Israel;Palestine State of,8,31.2625,31.8042,35.3458,35.6292,31.4597,35.4819,False,False,True,True,True
245,GLWD00000245,Izabal,Guatemala,9.1,15.3208,15.8292,-89.4458,-88.7792,15.4903,-89.1847,True,False,True,True,True
246,GLWD00000246,Kamininak,Canada,3.8,61.8875,62.4958,-95.5875,-93.9375,62.1431,-95.1708,False,False,True,True,True
247,GLWD00000247,Sasykkol,Kazakhstan,8.3,46.4125,46.7542,80.5625,81.2708,46.5708,81.0208,True,True,True,True,True
248,GLWD00000248,Outardes Quatre,Canada,2.5,49.6042,50.7042,-69.4958,-68.8542,50.1847,-69.2208,False,False,True,True,True
249,GLWD00000249,Hirakud,India,5.6,21.4375,21.8458,83.1875,84.0708,21.5764,83.8153,False,False,True,True,True
250,GLWD00000250,Manych oudilo,Russian Federation,4.6,45.9292,46.6292,41.8125,43.6542,46.3653,42.7042,False,False,True,True,True
251,GLWD00000251,Cross,Canada,2.9,54.4375,54.9958,-98.5125,-96.6458,54.6736,-97.8181,False,False,True,True,True
252,GLWD00000252,Gras,Canada,5.7,64.3042,64.7625,-111.2208,-109.5375,64.4653,-110.5097,False,False,True,True,True
253,GLWD00000253,Guillaume-Delisle,Canada,4.9,56.0625,56.5792,-76.6708,-75.8708,56.2153,-76.3264,False,False,True,True,True
254,GLWD00000254,Ennadai,Canada,4.1,60.6375,61.2958,-101.8625,-100.7375,60.8958,-101.1569,True,False,True,True,True
255,GLWD00000255,Tumba,Congo The Democratic Republic of the,9,-1.0292,-0.5542,17.7625,18.2208,-0.7069,18.0319,True,True,True,True,True
256,GLWD00000256,Chilwa,Malawi;Mozambique,11.6,-15.5542,-15.0125,35.5042,35.8958,-15.3708,35.7347,False,False,True,True,True
257,GLWD00000257,Caratasca,Honduras,6,15.1542,15.5625,-84.1792,-83.5125,15.2958,-83.7236,False,False,True,True,True
258,GLWD00000258,Verkhnetulomskoye,Russian Federation,3.5,68.0042,68.7708,30.2125,31.8042,68.5847,31.1931,True,False,True,True,True
259,GLWD00000259,None,Brazil,2.7,-21.1542,-20.5708,-51.3458,-50.3458,-20.6931,-51.0958,False,False,True,True,True
261,GLWD00000261,Yang-Cho-Yung,China,3.1,28.7292,29.2292,90.3292,91.0875,28.8375,90.6042,True,False,True,True,True
262,GLWD00000262,Kulundinskoye,Russian Federation,10.5,52.7792,53.1875,79.3292,79.8208,53.0181,79.5347,True,False,True,True,True
264,GLWD00000264,Kamilukuak,Canada,6.7,62.0042,62.5625,-102.0875,-101.3125,62.3486,-101.5097,True,False,True,True,True
265,GLWD00000265,Baia do Caxiuana,Brazil,4.4,-2.4708,-1.6042,-51.6458,-51.0208,-1.7181,-51.3097,False,False,True,True,True
266,GLWD00000266,Inhernillo,Mexico,4.1,18.2042,18.8875,-102.1375,-101.2792,18.6069,-101.7319,False,False,True,True,True
267,GLWD00000267,Beysehir,Turkey,8.1,37.5458,38.0125,31.2708,31.7542,37.7069,31.5486,True,True,True,True,True
268,GLWD00000268,Biwa,Japan,8.2,34.9458,35.5542,135.8208,136.3125,35.3264,136.1681,True,False,True,True,True
269,GLWD00000269,Tulemalu,Canada,8.6,62.7458,63.2375,-99.8708,-99.0875,62.8931,-99.4764,True,False,True,True,True
270,GLWD00000270,Evans,Canada,4.1,50.6625,51.0875,-77.4792,-76.5458,50.8681,-77.0097,False,False,True,True,True
271,GLWD00000271,Seletyteniz,Kazakhstan,10.9,52.9875,53.4458,72.7292,73.5458,53.2931,73.2569,False,False,True,True,True
273,GLWD00000273,Pyaozero,Russian Federation,5.4,65.7625,66.3208,30.5542,31.4292,66.1042,31.0375,True,False,True,True,True
274,GLWD00000274,Roseires Reservoir,Sudan,2.6,11.1958,11.8458,34.2875,34.9708,11.6292,34.3764,True,True,True,True,True
275,GLWD00000275,Clinton-Colden,Canada,3.1,63.6375,64.2458,-107.9625,-107.0125,63.9542,-107.4653,False,False,True,True,True
276,GLWD00000276,Lake Powell,United States,2.5,36.8542,37.9458,-111.6042,-110.3458,37.0625,-111.2958,True,False,True,True,True
277,GLWD00000277,Coari,Brazil,4.9,-4.6042,-3.9458,-63.7625,-63.0958,-4.0931,-63.3597,False,False,True,True,True
278,GLWD00000278,Mead,United States,3.8,35.9625,36.6625,-114.9125,-113.8708,36.1264,-114.4819,True,False,True,True,True
279,GLWD00000279,Assad,Syrian Arab Republic,5.2,35.7458,36.4125,37.9792,38.6125,35.9236,38.2931,True,False,True,True,True
280,GLWD00000280,Big Trout,Canada,6.1,53.6125,53.9458,-90.4625,-89.5542,53.7181,-89.9819,True,False,True,True,True
281,GLWD00000281,Dore,Canada,7.2,54.5875,54.9542,-107.6208,-106.9542,54.7764,-107.2764,True,False,True,True,True
282,GLWD00000282,Sakami,Canada,3.8,52.9125,53.5292,-77.0458,-76.3625,53.4014,-76.5958,False,False,True,True,True
283,GLWD00000283,Trombetas-lakes,Brazil,1.8,-1.9125,-1.2625,-56.8958,-55.7875,-1.7625,-55.8986,False,False,True,True,True
285,GLWD00000285,St. Joseph,Canada,3,50.8458,51.2542,-91.4625,-90.1875,51.0903,-90.5986,False,False,True,True,True
286,GLWD00000286,Murray,Papua New Guinea,2.8,-7.3125,-6.6625,141.2292,141.6875,-7.1431,141.5042,False,False,True,True,True
287,GLWD00000287,Gaoyou,China,6.9,32.4792,33.1292,119.0208,119.5292,32.8458,119.3458,False,False,True,True,True
288,GLWD00000288,Highrock,Canada,1.6,55.4708,56.1958,-101.2542,-99.9125,55.8986,-100.4208,False,False,True,True,True
289,GLWD00000289,Srisailam Reservoir,India,3.4,15.7875,16.2208,77.8875,78.7625,15.9792,78.3736,True,False,True,True,True
290,GLWD00000290,Ossokamanuan,Canada,2.8,53.0208,53.8292,-65.6542,-64.5625,53.6653,-65.2597,False,False,True,True,True
291,GLWD00000291,Buir,Mongolia;China,10.4,47.6042,48.0125,117.4625,117.9458,47.8181,117.7125,False,False,True,True,True
292,GLWD00000292,Selwyn,Canada,3.4,59.6792,60.3292,-105.0542,-104.0958,60.0514,-104.3681,False,False,True,True,True
293,GLWD00000293,Indian-river,United States,3.8,27.6375,28.8375,-80.8875,-80.3458,28.7208,-80.7986,False,False,True,True,True
294,GLWD00000294,Har,Mongolia,9.1,47.8458,48.2542,92.9708,93.4625,48.1292,93.2597,True,False,True,True,True
295,GLWD00000295,Taupo,New Zealand,9.6,-38.9958,-38.6208,175.6875,176.1208,-38.7958,175.9292,False,False,True,True,True
296,GLWD00000296,Chardarinskoye,Uzbekistan;Kazakhstan,8.6,40.9458,41.3042,67.8625,68.6125,41.1319,68.1903,True,False,True,True,True
297,GLWD00000297,Ebi,China,9.2,44.7042,45.0542,82.6292,83.2125,44.8653,83.0125,False,False,True,True,True
298,GLWD00000298,Kentucky,United States,2.1,35.4708,37.0542,-88.3292,-87.8458,36.4208,-88.0625,False,False,True,True,True
299,GLWD00000299,Buffalo,Canada,6.5,60.0542,60.4042,-115.9708,-115.0375,60.2264,-115.3292,True,False,True,True,True
300,GLWD00000300,Ngoring,China,8.3,34.7292,35.1292,97.4875,97.9458,34.8931,97.7069,True,True,True,True,True
301,GLWD00000301,Sipiwesk,Canada,3.9,54.7375,55.2625,-98.4125,-97.2042,54.9931,-97.7958,False,False,True,True,True
302,GLWD00000302,Hala,China,10.6,38.1542,38.4542,97.3625,97.8292,38.3014,97.5875,True,False,True,True,True
303,GLWD00000303,Moose,Canada,6.3,53.8125,54.2958,-100.5958,-99.7625,54.1569,-100.1431,False,False,True,True,True
304,GLWD00000304,Fagnano,Argentina;Chile,4.3,-54.6542,-54.4625,-68.8375,-67.1792,-54.5486,-67.7375,False,False,True,True,True
305,GLWD00000305,Ebrie Lagoon,C√¥te d'Ivoire,3.2,5.1292,5.4792,-4.8458,-3.6792,5.2903,-4.2875,False,False,True,True,True
306,GLWD00000306,Lagdo,Cameroon,5,8.6625,9.0958,13.5792,14.1375,8.9319,13.8597,True,True,True,True,True
308,GLWD00000308,Velasco Ibarra,Ecuador,2.2,-0.9625,-0.5625,-79.8625,-79.4458,-0.8875,-79.6958,False,False,True,True,True
309,GLWD00000309,Bonneville Salt Flat,United States,7.6,40.6958,41.3375,-113.6792,-113.2542,41.0236,-113.5208,False,False,True,True,True
310,GLWD00000310,Balaton,Hungary,6,46.6708,47.0958,17.2042,18.2042,46.9792,18.0736,False,False,True,True,True
311,GLWD00000311,Atlin,Canada,4,59.0875,60.0625,-134.2042,-133.5458,59.3625,-133.6875,True,False,True,True,True
312,GLWD00000312,Ayakkum,China,8.7,37.4125,37.6708,89.0292,89.7542,37.5486,89.4292,True,True,True,True,True
313,GLWD00000313,Scott,Canada,2.4,59.7458,60.2958,-106.4792,-105.5708,60.1375,-105.8931,False,False,True,True,True
314,GLWD00000314,Upemba,Congo The Democratic Republic of the,10.3,-8.8208,-8.4625,26.2042,26.5958,-8.6181,26.4125,False,False,True,True,True
315,GLWD00000315,Ferguson,Canada,4.6,69.2792,69.5375,-106.2792,-104.2542,69.3875,-104.8403,False,False,True,True,True
316,GLWD00000316,Tathlina,Canada,10.1,60.3875,60.7042,-118.0792,-117.2042,60.5542,-117.4931,False,False,True,True,True
317,GLWD00000317,Kuskokwim-River,United States,6.5,59.9958,60.7208,-162.7375,-162.0458,60.0375,-162.3625,False,False,True,True,True
318,GLWD00000318,Keban Baraji,Turkey,3.9,38.5542,39.1792,38.5875,39.8625,38.6569,39.5069,True,False,True,True,True
319,GLWD00000319,South Henik,Canada,6.2,61.0292,61.6958,-97.6625,-96.8958,61.5347,-97.4069,False,False,True,True,True
320,GLWD00000320,Kaminuriak,Canada,4.2,62.5625,63.3542,-96.2875,-95.1542,62.8069,-95.7708,False,False,True,True,True
321,GLWD00000321,Rogoaguado,Bolivia Plurinational State of,2.4,-12.9542,-12.7042,-65.8542,-65.6292,-12.7958,-65.7569,False,False,True,True,True
322,GLWD00000322,Natron,Tanzania United Republic of;Kenya,9.6,-2.6375,-2.0625,35.8542,36.1708,-2.4153,36.0014,False,False,True,True,True
323,GLWD00000323,Churchill,Canada,7.5,55.7042,56.2208,-108.5375,-108.0542,56.0625,-108.2986,False,False,True,True,True
324,GLWD00000324,Angikuni,Canada,2.6,62.0458,62.5042,-100.5542,-99.5208,62.3903,-99.7681,False,False,True,True,True
326,GLWD00000326,Deschambault,Canada,6.6,54.5125,55.0625,-103.8125,-103.0792,54.6569,-103.5903,True,False,True,True,True
327,GLWD00000327,Geneva,Switzerland,6.2,46.1708,46.5542,6.1125,6.9708,46.4569,6.5847,True,False,True,True,True
328,GLWD00000328,Mingechaurskoye,Azerbaijan,5.3,40.7542,41.1042,46.4042,47.1875,40.9653,46.6569,True,True,True,True,True
329,GLWD00000329,Salines Grandes,Argentina,2.5,-30.1792,-29.5292,-64.9208,-64.6292,-29.9681,-64.7181,False,False,True,True,True
330,GLWD00000330,Sinakharin,Thailand,3.6,14.3708,15.0792,98.9458,99.2375,14.5847,99.0514,False,False,True,True,True
331,GLWD00000331,Labaz,Russian Federation,9.9,72.0875,72.4625,99.0875,100.1292,72.2875,99.7069,True,False,True,True,True
332,GLWD00000332,Towuti,Indonesia,5.8,-2.9792,-2.6042,121.3208,121.7292,-2.7097,121.4958,True,False,True,True,True
333,GLWD00000333,Black,Canada,5.5,58.7458,59.3458,-105.9375,-104.8708,59.2208,-105.2764,False,False,True,True,True
334,GLWD00000334,Artillery,Canada,4.5,62.8208,63.5125,-108.5125,-107.4708,63.2403,-107.7486,False,False,True,True,True
335,GLWD00000335,La Grande 4,Canada,3.6,53.6208,54.2375,-73.7375,-72.5208,53.8986,-73.2681,False,False,True,True,True
336,GLWD00000336,Gyaring,China,9.6,34.7625,35.0625,97.0125,97.5375,34.9181,97.2792,False,False,True,True,True
337,GLWD00000337,Stephens,Canada,2.8,56.2708,56.5792,-95.5875,-94.5708,56.3931,-94.8736,False,False,True,True,True
338,GLWD00000338,Nerpich'ye,Russian Federation,6.3,56.1875,56.5792,162.3625,163.1458,56.4236,162.7264,False,False,True,True,True
339,GLWD00000339,Hazen,Canada,5.6,81.5958,81.9875,-73.1792,-68.8792,81.7569,-71.5903,False,False,True,True,True
340,GLWD00000340,Lake Winnebago,United States,7.8,43.7625,44.2708,-88.5708,-88.2542,44.0208,-88.4181,False,False,True,True,True
341,GLWD00000341,Emborcacao,Brazil,3.1,-18.6292,-18.1875,-48.0375,-47.5125,-18.4431,-47.8458,True,True,True,True,True
342,GLWD00000342,Itarare,Brazil,3.1,-23.6292,-23.0458,-49.8125,-49.4125,-23.3542,-49.6347,False,False,True,True,True
343,GLWD00000343,Nahuel Huapi,Argentina,3.7,-41.1875,-40.6542,-71.8625,-71.1125,-41.0986,-71.3125,True,False,True,True,True
344,GLWD00000344,None,Russian Federation,8.1,64.3542,64.7125,174.0375,174.8458,64.4681,174.3792,False,False,True,True,True
345,GLWD00000345,Ashuanipi,Canada,2.5,52.3458,53.0458,-66.4292,-65.8125,52.5819,-66.1208,False,False,True,True,True
346,GLWD00000346,Keitele,Finland,2.2,62.5292,63.2375,25.4958,26.4875,62.8764,25.9875,False,False,True,True,True
347,GLWD00000347,Gandhisagar,India,5,24.1792,24.6958,75.1958,75.7125,24.5292,75.5847,False,False,True,True,True
348,GLWD00000348,Bankim,Cameroon,1.8,5.9958,6.3292,11.1542,11.5292,6.0542,11.3097,True,False,True,True,True
349,GLWD00000349,Perlas,Nicaragua,5.9,12.2375,12.8625,-83.8208,-83.5042,12.5014,-83.6931,False,False,True,True,True
350,GLWD00000350,Malheur,United States,5.3,43.1792,43.4625,-119.0958,-118.5875,43.3292,-118.7903,False,False,True,True,True
351,GLWD00000351,Dauphin,Canada,8.7,51.0625,51.4958,-100.0125,-99.5208,51.1903,-99.7125,True,False,True,True,True
352,GLWD00000352,Bodensee,Austria;Switzerland;Germany,6,47.4375,47.8542,8.7958,9.7875,47.5431,9.5097,True,False,True,True,True
353,GLWD00000353,Payne,Canada,3.4,59.1792,59.6042,-74.7792,-73.1125,59.4819,-74.3569,False,False,True,True,True
354,GLWD00000354,Ngangla Ringco,China,4.6,31.3875,31.7042,82.7792,83.4125,31.5403,82.9403,True,False,True,True,True
356,GLWD00000356,Sandy,Canada,3,52.8125,53.2042,-93.6792,-92.3625,53.0069,-93.0431,True,False,True,True,True
357,GLWD00000357,Lacs-Des-Loups-Marins,Canada,1.9,56.2792,56.7042,-74.2875,-73.1458,56.5042,-73.5014,False,False,True,True,True
358,GLWD00000358,Razelm,Romania,6.6,44.6042,45.0458,28.7375,29.1875,44.9069,28.9486,True,False,True,True,True
359,GLWD00000359,Balbina,Brazil,3.1,-2.6958,-2.1875,-58.8958,-57.8125,-2.6208,-58.0014,False,False,True,True,True
360,GLWD00000360,Jurumirim-Reservoir,Brazil,3.6,-23.5125,-23.1208,-49.2875,-48.5458,-23.2542,-49.0625,True,True,True,True,True
361,GLWD00000361,Dnieprodzerzhinsk,Ukraine,4,48.4958,49.0625,33.4792,34.6125,48.8403,34.0236,False,False,True,True,True
362,GLWD00000362,Sam-Rayburn,United States,3,31.0208,31.4708,-94.5958,-93.9375,31.1403,-94.2153,False,False,True,True,True
363,GLWD00000363,Granville,Canada,3.4,56.1042,56.6875,-100.9792,-99.6458,56.2625,-100.6153,False,False,True,True,True
364,GLWD00000364,Kureisk,Russian Federation,3.7,66.8792,67.2125,88.2208,90.0125,67.0208,88.6931,False,False,True,True,True
365,GLWD00000365,Snowbird,Canada,5.4,60.3292,60.9542,-103.2708,-102.6042,60.6681,-102.9736,False,False,True,True,True
366,GLWD00000366,Mille Lacs,United States,9.9,46.0708,46.4042,-93.8625,-93.4208,46.2681,-93.6625,True,False,True,True,True
367,GLWD00000367,Trout,Canada,5.7,60.3458,60.8125,-121.6208,-121.0125,60.5097,-121.2764,False,False,True,True,True
368,GLWD00000368,Manquane,Canada,2.2,50.5042,51.0208,-71.0625,-70.4125,50.7792,-70.9847,False,False,True,True,True
369,GLWD00000369,Nasijarvi,Finland,2.9,61.4708,62.2792,23.5375,24.5042,61.5792,23.7403,False,False,True,True,True
370,GLWD00000370,Hugh-Keenleyside(Arrow),Canada,2.2,49.2958,51.0792,-118.2792,-117.6792,50.6347,-117.8958,False,False,True,True,True
371,GLWD00000371,Tehek,Canada,2.9,64.7125,65.1125,-96.0958,-95.1042,64.9458,-95.5847,False,False,True,True,True
372,GLWD00000372,Barkal,Bangladesh,3.1,22.4292,23.0625,92.0042,92.4208,22.5958,92.2042,True,True,True,True,True
373,GLWD00000373,Tebesjuak,Canada,4.4,63.5708,63.9542,-99.4042,-98.5458,63.7458,-98.8681,False,False,True,True,True
374,GLWD00000374,Ootsa,Canada,2.8,53.3125,53.8958,-127.3458,-124.7292,53.7847,-126.1375,False,False,True,True,True
375,GLWD00000375,Flathead-Lake,United States,5.9,47.6542,48.1292,-114.3875,-113.9792,47.8653,-114.1181,True,False,True,True,True
376,GLWD00000376,Lokka-Reservoir,Finland,4.4,67.7792,68.1458,27.2208,28.1542,67.9431,27.5708,False,False,True,True,True
377,GLWD00000377,Naknek,United States,5.1,58.4542,58.7792,-156.4958,-154.9542,58.6653,-156.2597,False,False,True,True,True
378,GLWD00000378,Sevier,United States,5.5,38.6958,39.1458,-113.2708,-112.9708,38.9792,-113.1486,False,False,True,True,True
379,GLWD00000379,Cerros-Colorados-Complex,Argentina,8.7,-38.7042,-38.4042,-69.0125,-68.4208,-38.5375,-68.8208,True,False,True,True,True
380,GLWD00000380,Tahoe,United States,8.2,38.8958,39.2875,-120.2042,-119.8875,39.1181,-120.0542,False,False,True,True,True
382,GLWD00000382,Qyaring-Lake,China,6.1,30.9208,31.3542,87.9958,88.6125,31.0681,88.4319,True,False,True,True,True
383,GLWD00000383,Taro-Lake,China,7.1,31.0125,31.2542,83.8875,84.3708,31.1431,84.0181,True,False,True,True,True
384,GLWD00000384,Babine,Canada,3.2,54.4042,55.3625,-126.6792,-125.1458,54.7819,-126.0319,False,False,True,True,True
385,GLWD00000385,Mar Muerto,Mexico,5.3,15.9458,16.3458,-94.4792,-93.8208,16.0458,-93.9625,False,False,True,True,True
386,GLWD00000386,Manantali,Mali,4.9,12.8542,13.2958,-10.4875,-10.1792,13.0403,-10.3514,False,False,True,True,True
387,GLWD00000387,Hjälmaren,Sweden,4.7,59.0958,59.3625,15.2208,16.4542,59.2319,15.8681,True,False,True,True,True
388,GLWD00000388,Nkomi-Lagoon,Gabon,2.8,-1.7625,-1.2792,8.9792,9.6042,-1.6181,9.3681,False,False,True,True,True
389,GLWD00000389,Hall,Canada,5.1,68.5125,68.9542,-82.7208,-81.8958,68.6458,-82.3514,True,False,True,True,True
390,GLWD00000390,Egirdir,Turkey,6.6,37.8042,38.3125,30.7042,31.0042,37.9931,30.8875,True,False,True,True,True
391,GLWD00000391,Ile-A-La-Crosse,Canada,2.7,55.1458,55.9792,-108.3125,-107.5708,55.5542,-107.7486,False,False,True,True,True
392,GLWD00000392,Cabonga,Canada,1.7,46.9875,47.5958,-76.8292,-76.2708,47.3236,-76.5153,True,False,True,True,True
393,GLWD00000393,Storsjön,Sweden,5.6,62.7375,63.4292,13.6958,14.8542,63.2236,14.2764,False,False,True,True,True
394,GLWD00000394,Dozois,Canada,1.7,47.2875,47.8542,-77.7042,-76.8375,47.3819,-77.1931,False,False,True,True,True
395,GLWD00000395,Princess-Mary,Canada,4.6,63.7125,64.1375,-98.0875,-97.1958,63.9542,-97.5319,False,False,True,True,True
396,GLWD00000396,Mcalpine-Lane,Canada,3.7,66.2375,66.7625,-103.1542,-102.1292,66.6569,-102.8819,False,False,True,True,True
397,GLWD00000397,Manyara,Tanzania United Republic of,7.1,-3.8708,-3.3625,35.6958,35.9458,-3.6208,35.8097,False,False,True,True,True
398,GLWD00000398,Woods,Australia,7.7,-17.9625,-17.6625,133.3708,133.6208,-17.8014,133.5042,False,False,True,True,True
399,GLWD00000399,Grand,Canada,3.2,48.6042,49.4042,-58.1458,-56.8375,49.1375,-57.2208,False,False,True,True,True
400,GLWD00000400,Bois,Canada,7.5,66.6208,67.0375,-125.5625,-124.7958,66.8208,-125.2514,False,False,True,True,True
401,GLWD00000401,Bayano,Panama,3.9,9.0042,9.2625,-78.9208,-78.4125,9.1153,-78.7792,True,True,True,True,True
402,GLWD00000402,Diefenbaker,Canada,2.1,50.5875,51.3292,-108.2875,-106.3875,50.9903,-106.4681,False,False,True,True,True
403,GLWD00000403,Markakol,Kazakhstan,9.1,48.6208,48.8708,85.4875,86.0625,48.7403,85.7569,False,False,True,True,True
404,GLWD00000404,Churchill,Canada,1.6,56.1125,56.6375,-108.6042,-107.8458,56.4542,-108.4875,False,False,True,True,True
405,GLWD00000405,Montreal,Canada,5.5,54.0125,54.6208,-105.8875,-105.5042,54.3569,-105.6431,False,False,True,True,True
406,GLWD00000406,Tagish,Canada,1.9,59.3708,60.5958,-134.7375,-133.8125,60.1736,-134.3153,False,False,True,True,True
407,GLWD00000407,Sai li-mu,China,9.9,44.4542,44.7625,80.9542,81.4042,44.5986,81.1653,False,False,True,True,True
408,GLWD00000408,Hammar,Iraq,2.1,30.6125,30.8958,46.7375,47.6375,30.7069,47.5375,False,False,True,True,True
